"","sssdistrict","ssslong","ssslat"
"1447","Builsa (Sandema)",-1.33749449253082,10.5570726394653
"1448","Nanumba North (Bimbilla)",-0.141764163970947,8.81677436828613
"1449","Hohoe",0.466238558292389,7.03059482574463
"1450","Kadjebi",0.496497511863708,7.72158908843994
"1451","Hohoe",0.466238558292389,7.03059482574463
"1452","Accra Metropolitan",-0.197115257382393,5.6073956489563
"1453","New Juaben (Koforidua)",-0.297512322664261,6.1126127243042
"1454","Juaboso Bia (Juaboso)",-2.92668342590332,6.35921287536621
"1455","Atwima / Nwabiagya (Nkawie)",-1.80875706672668,6.68133735656738
"1456","Sekyere East (Effiduase)",-0.844235956668854,7.21082878112793
"1457","Wassa West (Tarkwa)",-1.98885321617126,5.27604913711548
"1458","Edina/Komenda/Eguafo",-1.43741977214813,5.14079332351685
"1459","Kpando",0.267385125160217,6.89685153961182
"1460","Ejura/Sekyedumase (Ejura)",-1.36796534061432,7.46287393569946
"1461","Ho Municipal",0.526142239570618,6.71760702133179
"1462","Ho Municipal",0.526142239570618,6.71760702133179
"1463","New Juaben (Koforidua)",-0.297512322664261,6.1126127243042
"1464","Gomoa (Apam)",-0.723635494709015,5.40456104278564
"1465","Shama/Ahanta/East (Sekondi/Takoradi)",-1.62365472316742,5.0811014175415
"1466","Kassena/Nankani (Navrongo)",-1.21744096279144,10.9094228744507
"1467","Ho Municipal",0.526142239570618,6.71760702133179
"1468","Wa Municipal",-2.28503036499023,10.0306215286255
"1469","Ho Municipal",0.526142239570618,6.71760702133179
"1470","Jomoro (Half Assini)",-2.80322027206421,5.06950759887695
"1471","Bawku East (Bawku)",-0.188137739896774,11.0363521575928
"1472","Techiman",-1.94484198093414,7.67761468887329
"1473","Wenchi",-1.94484198093414,7.67761468887329
"1474","North Tongu (Adidome)",0.407175898551941,6.13318634033203
"1475","Ejisu/Juaben (Ejisu)",-1.38873517513275,6.70792675018311
"1476","Afigya Sekyere (Agona)",-1.54861426353455,7.00199604034424
"1477","Zabzugu Tatale (Zabzugu)",0.371232807636261,9.13971710205078
"1478","Techiman",-1.94484198093414,7.67761468887329
"1479","Bawku West (Zebilla)",-0.478857457637787,10.8185272216797
"1480","Tano (Bechem)",-2.02141523361206,7.18365907669067
"1481","Hohoe",0.466238558292389,7.03059482574463
"1482","Jomoro (Half Assini)",-2.80322027206421,5.06950759887695
"1483","Keta",0.853055775165558,5.90746402740479
"1484","Tano (Bechem)",-2.02141523361206,7.18365907669067
"1485","Wassa Amenfi (Asankragwa)",-2.3020179271698,5.72551774978638
"1486","Ho Municipal",0.526142239570618,6.71760702133179
"1487","Asante Akim North (Konongo)",-1.01796305179596,6.83400392532349
"1488","Akwapim North (Akropong)",-0.166071146726608,5.97642612457275
"1489","Afigya Sekyere (Agona)",-1.54861426353455,7.00199604034424
"1490","Asuogyaman (Senchi Ferry)",0.0883282497525215,6.1892294883728
"1491","Bosomtwe/Atwima/Kwanwoma (Kuntanase)",-1.56275165081024,6.55932283401489
"1492","Dormaa (Dormaa Ahenkro)",-2.75384044647217,7.22284889221191
"1493","Kpando",0.267385125160217,6.89685153961182
"1494","Wenchi",-1.94484198093414,7.67761468887329
"1495","Ejisu/Juaben (Ejisu)",-1.38873517513275,6.70792675018311
"1496","Asante Akim North (Konongo)",-1.01796305179596,6.83400392532349
"1497","Hohoe",0.466238558292389,7.03059482574463
"1498","Kpando",0.267385125160217,6.89685153961182
"1499","Berekum",-2.63174390792847,7.50356483459473
"1500","Adansi West (Obuasi)",-1.65927422046661,5.98641157150269
"1501","Kwaebibirem (Kade)",-0.799037277698517,6.13331890106201
"1502","Keta",0.853055775165558,5.90746402740479
"1503","Assin North (Assin Fosu)",-1.37461698055267,5.77799510955811
"1504","North Tongu (Adidome)",0.407175898551941,6.13318634033203
"1505","Keta",0.853055775165558,5.90746402740479
"1506","Kpando",0.267385125160217,6.89685153961182
"1507","Sene (Kwame Danso)",-0.348857820034027,7.72152233123779
"1508","Offinso",-1.89086854457855,7.34876441955566
"1509","Kpando",0.267385125160217,6.89685153961182
"1510","Dormaa (Dormaa Ahenkro)",-2.75384044647217,7.22284889221191
"1511","Akatsi",0.842700481414795,6.20688915252686
"1512","Saboba/Chereponi (Saboba)",0.166294068098068,9.91628551483154
"1513","Ketu (Denu)",1.03270864486694,6.11122751235962
"1514","Builsa (Sandema)",-1.33749449253082,10.5570726394653
"1515","Techiman",-1.94484198093414,7.67761468887329
"1516","Asutifi (Kenyasi)",-2.51506805419922,7.02809381484985
"1517","Wenchi",-1.94484198093414,7.67761468887329
"1518","Kpando",0.267385125160217,6.89685153961182
"1519","Ho Municipal",0.526142239570618,6.71760702133179
"1520","Kwahu South (Mpraeso)",-0.635528683662415,6.61922645568848
"1521","Kpando",0.267385125160217,6.89685153961182
"1522","Asuogyaman (Senchi Ferry)",0.0883282497525215,6.1892294883728
"1523","Asutifi (Kenyasi)",-2.51506805419922,7.02809381484985
"1524","Nkwanta",0.40209686756134,8.32355308532715
"1525","Wenchi",-1.94484198093414,7.67761468887329
"1526","South Tongu (Sogakope)",0.645589470863342,5.96053743362427
"1527","Sekyere West (Mampong)",-1.18007683753967,7.19956493377686
"1528","Asante Akim South (Juaso)",-1.08829259872437,6.53297996520996
"1529","Dormaa (Dormaa Ahenkro)",-2.75384044647217,7.22284889221191
"1530","Adansi West (Obuasi)",-1.65927422046661,5.98641157150269
"1531","Jaman (Drobo)",-2.7593035697937,7.68309593200684
"1532","Jaman (Drobo)",-2.7593035697937,7.68309593200684
"1533","Kintampo",-1.54442632198334,8.37111854553223
"1534","Kwahu South (Mpraeso)",-0.635528683662415,6.61922645568848
"1535","Agona Swedru",-0.755242526531219,5.61735343933105
"1536","Tamale",-0.784348249435425,9.38335132598877
"1537","Asante Akim North (Konongo)",-1.01796305179596,6.83400392532349
"1538","Asante Akim North (Konongo)",-1.01796305179596,6.83400392532349
"1539","Kpando",0.267385125160217,6.89685153961182
"1540","North Tongu (Adidome)",0.407175898551941,6.13318634033203
"1541","North Tongu (Adidome)",0.407175898551941,6.13318634033203
"1542","Kete Krachie",-0.0899035781621933,8.05344390869141
"1543","Akatsi",0.842700481414795,6.20688915252686
"1544","West Mamprusi (Walewale)",-1.11731052398682,10.3346328735352
"1545","Bolgatanga",-0.880232632160187,10.7424564361572
"1546","Kete Krachie",-0.0899035781621933,8.05344390869141
"1547","Offinso",-1.89086854457855,7.34876441955566
"1548","Bole",-2.26667523384094,8.62969589233398
"1549","Wenchi",-1.94484198093414,7.67761468887329
"1550","Kadjebi",0.496497511863708,7.72158908843994
"1551","Ho Municipal",0.526142239570618,6.71760702133179
"1552","Builsa (Sandema)",-1.33749449253082,10.5570726394653
"1553","East Akim (Kibi)",-0.454344213008881,6.17855787277222
"1554","Asutifi (Kenyasi)",-2.51506805419922,7.02809381484985
"1555","Asutifi (Kenyasi)",-2.51506805419922,7.02809381484985
"1556","East Akim (Kibi)",-0.454344213008881,6.17855787277222
"1557","Keta",0.853055775165558,5.90746402740479
"1558","Abura/Asebu/Kwamankese (Abura Dunkwa)",-1.19708836078644,5.13000059127808
"1559","Sene (Kwame Danso)",-0.348857820034027,7.72152233123779
"1560","Bole",-2.26667523384094,8.62969589233398
"1561","Afigya Sekyere (Agona)",-1.54861426353455,7.00199604034424
"1562","Asante Akim North (Konongo)",-1.01796305179596,6.83400392532349
"1563","Asuogyaman (Senchi Ferry)",0.0883282497525215,6.1892294883728
"1564","Sefwi Wiawso",-2.63786101341248,6.25838994979858
"1565","Adansi West (Obuasi)",-1.65927422046661,5.98641157150269
"1566","Birim North ( New Abirem)",-1.02167463302612,6.22278738021851
"1567","Asunafo (Goaso)",-2.68374562263489,6.80908823013306
"1568","Amansie West (Manso-Nkwanta)",-1.8933699131012,6.43694496154785
"1569","Kpando",0.267385125160217,6.89685153961182
"1570","Amansie East (Bekwai)",-1.37072885036469,6.38336086273193
"1571","Sene (Kwame Danso)",-0.348857820034027,7.72152233123779
"1572","Atebubu",-1.0652015209198,7.67559051513672
"1573","North Tongu (Adidome)",0.407175898551941,6.13318634033203
"1574","Sunyani",-2.3274233341217,7.34467792510986
"1575","Assin North (Assin Fosu)",-1.37461698055267,5.77799510955811
"1576","Kwaebibirem (Kade)",-0.799037277698517,6.13331890106201
"1577","Kintampo",-1.54442632198334,8.37111854553223
"1578","Ho Municipal",0.526142239570618,6.71760702133179
"1579","Asante Akim North (Konongo)",-1.01796305179596,6.83400392532349
"1580","Cape Coast Municipal",-1.3065938949585,5.15365600585938
"1581","South Tongu (Sogakope)",0.645589470863342,5.96053743362427
"1582","Birim North ( New Abirem)",-1.02167463302612,6.22278738021851
"1583","Abura/Asebu/Kwamankese (Abura Dunkwa)",-1.19708836078644,5.13000059127808
"1584","Tano North",-2.17906522750854,7.17709350585938
"1585","Adansi West (Obuasi)",-1.65927422046661,5.98641157150269
"1586","Kwabre (Mamponteng)",-1.54142010211945,6.80677843093872
"1587","Nzema East (Axim)",-2.31180214881897,5.14122581481934
"1588","Ejura/Sekyedumase (Ejura)",-1.36796534061432,7.46287393569946
"1589","Jaman (Drobo)",-2.7593035697937,7.68309593200684
"1590","East Akim (Kibi)",-0.454344213008881,6.17855787277222
"1591","Nkoranza",-1.51597356796265,7.66436910629272
"1592","Suhum/Kraboa/Coaltar",-0.474989742040634,5.94451522827148
"1593","Asante Akim South (Juaso)",-1.08829259872437,6.53297996520996
"1594","Asante Akim South (Juaso)",-1.08829259872437,6.53297996520996
"1595","Cape Coast Municipal",-1.3065938949585,5.15365600585938
"1596","West Gonja (Damongo)",-1.70040583610535,9.50565147399902
"1597","East Gonja (Salaga)",-0.533939599990845,8.72915744781494
"1598","Sunyani",-2.3274233341217,7.34467792510986
"1599","Akwapim North (Akropong)",-0.166071146726608,5.97642612457275
"1600","Ho Municipal",0.526142239570618,6.71760702133179
"1601","North Tongu (Adidome)",0.407175898551941,6.13318634033203
"1602","Birim North ( New Abirem)",-1.02167463302612,6.22278738021851
"1603","Nkoranza",-1.51597356796265,7.66436910629272
"1604","Nanumba North (Bimbilla)",-0.141764163970947,8.81677436828613
"1605","Hohoe",0.466238558292389,7.03059482574463
"1606","Sefwi Wiawso",-2.63786101341248,6.25838994979858
"1607","Nkwanta",0.40209686756134,8.32355308532715
"1608","Hohoe",0.466238558292389,7.03059482574463
"1609","Nkoranza",-1.51597356796265,7.66436910629272
"1610","Asunafo (Goaso)",-2.68374562263489,6.80908823013306
"1611","Tano North",-2.17906522750854,7.17709350585938
"1612","Dormaa (Dormaa Ahenkro)",-2.75384044647217,7.22284889221191
"1613","Tema",-0.0500882156193256,5.69031476974487
"1614","Abura/Asebu/Kwamankese (Abura Dunkwa)",-1.19708836078644,5.13000059127808
"1615","North Tongu (Adidome)",0.407175898551941,6.13318634033203
"1616","Kwabre (Mamponteng)",-1.54142010211945,6.80677843093872
"1617","West Gonja (Damongo)",-1.70040583610535,9.50565147399902
"1618","Keta",0.853055775165558,5.90746402740479
"1619","Keta",0.853055775165558,5.90746402740479
"1620","Cape Coast Municipal",-1.3065938949585,5.15365600585938
"1621","Hohoe",0.466238558292389,7.03059482574463
"1622","Keta",0.853055775165558,5.90746402740479
"1623","Aowin Suaman (Enchi)",-2.78972434997559,5.78654623031616
"1624","Atwima / Nwabiagya (Nkawie)",-1.80875706672668,6.68133735656738
"1625","Tema",-0.0500882156193256,5.69031476974487
"1626","Agona Swedru",-0.755242526531219,5.61735343933105
"1627","Aowin Suaman (Enchi)",-2.78972434997559,5.78654623031616
"1628","Sekyere East (Effiduase)",-0.844235956668854,7.21082878112793
"1629","Bawku East (Bawku)",-0.188137739896774,11.0363521575928
"1630","Sefwi Wiawso",-2.63786101341248,6.25838994979858
"1631","Accra Metropolitan",-0.197115257382393,5.6073956489563
"1632","Keta",0.853055775165558,5.90746402740479
"1633","Birim North ( New Abirem)",-1.02167463302612,6.22278738021851
"1634","Suhum/Kraboa/Coaltar",-0.474989742040634,5.94451522827148
"1635","Zabzugu Tatale (Zabzugu)",0.371232807636261,9.13971710205078
"1636","Techiman",-1.94484198093414,7.67761468887329
"1637","Afigya Sekyere (Agona)",-1.54861426353455,7.00199604034424
"1638","Asunafo (Goaso)",-2.68374562263489,6.80908823013306
"1639","North Tongu (Adidome)",0.407175898551941,6.13318634033203
"1640","Hohoe",0.466238558292389,7.03059482574463
"1641","Asutifi (Kenyasi)",-2.51506805419922,7.02809381484985
"1642","Ho Municipal",0.526142239570618,6.71760702133179
"1643","Ejura/Sekyedumase (Ejura)",-1.36796534061432,7.46287393569946
"1644","Sunyani",-2.3274233341217,7.34467792510986
"1645","Amansie West (Manso-Nkwanta)",-1.8933699131012,6.43694496154785
"1646","Hohoe",0.466238558292389,7.03059482574463
"1647","Ejura/Sekyedumase (Ejura)",-1.36796534061432,7.46287393569946
"1648","Kwahu South (Mpraeso)",-0.635528683662415,6.61922645568848
"1649","Jaman (Drobo)",-2.7593035697937,7.68309593200684
"1650","Edina/Komenda/Eguafo",-1.43741977214813,5.14079332351685
"1651","Shama/Ahanta/East (Sekondi/Takoradi)",-1.62365472316742,5.0811014175415
"1652","Amansie East (Bekwai)",-1.37072885036469,6.38336086273193
"1653","Ho Municipal",0.526142239570618,6.71760702133179
"1654","Ahafo Ano North (Tepa)",-2.20757961273193,6.90082979202271
"1655","Techiman",-1.94484198093414,7.67761468887329
"1656","Kwabre (Mamponteng)",-1.54142010211945,6.80677843093872
"1657","Aowin Suaman (Enchi)",-2.78972434997559,5.78654623031616
"1658","Akatsi",0.842700481414795,6.20688915252686
"1659","Birim South (Akim Oda)",-0.969164490699768,5.86416721343994
"1660","Tano (Bechem)",-2.02141523361206,7.18365907669067
"1661","Asuogyaman (Senchi Ferry)",0.0883282497525215,6.1892294883728
"1662","Accra Metropolitan",-0.197115257382393,5.6073956489563
"1663","Amansie East (Bekwai)",-1.37072885036469,6.38336086273193
"1664","Birim North ( New Abirem)",-1.02167463302612,6.22278738021851
"1665","Adansi East (New Edubiase)",-1.39652860164642,6.10548162460327
"1666","Wenchi",-1.94484198093414,7.67761468887329
"1667","Sefwi Wiawso",-2.63786101341248,6.25838994979858
"1668","Nzema East (Axim)",-2.31180214881897,5.14122581481934
"1669","Amansie West (Manso-Nkwanta)",-1.8933699131012,6.43694496154785
"1670","Abura/Asebu/Kwamankese (Abura Dunkwa)",-1.19708836078644,5.13000059127808
"1671","Sekyere East (Effiduase)",-0.844235956668854,7.21082878112793
"1672","Tano (Bechem)",-2.02141523361206,7.18365907669067
"1673","Kwahu South (Mpraeso)",-0.635528683662415,6.61922645568848
"1674","East Akim (Kibi)",-0.454344213008881,6.17855787277222
"1675","Akatsi",0.842700481414795,6.20688915252686
"1676","Tema",-0.0500882156193256,5.69031476974487
"1677","Cape Coast Municipal",-1.3065938949585,5.15365600585938
"1678","Kwahu North (Donkorkrom)",-0.264697343111038,6.91197347640991
"1679","Ejura/Sekyedumase (Ejura)",-1.36796534061432,7.46287393569946
"1680","Keta",0.853055775165558,5.90746402740479
"1681","Hohoe",0.466238558292389,7.03059482574463
"1682","Hohoe",0.466238558292389,7.03059482574463
"1683","Fanteakwa (Begoro)",-0.356094092130661,6.43607091903687
"1684","Asunafo (Goaso)",-2.68374562263489,6.80908823013306
"1685","Kwaebibirem (Kade)",-0.799037277698517,6.13331890106201
"1686","Atiwa (Kwabeng)",-0.675171911716461,6.32678174972534
"1687","Wenchi",-1.94484198093414,7.67761468887329
"1688","Kwabre (Mamponteng)",-1.54142010211945,6.80677843093872
"1689","Tamale",-0.784348249435425,9.38335132598877
"1690","Bongo",-0.787704288959503,10.9241199493408
"1691","Kpando",0.267385125160217,6.89685153961182
"1692","Assin North (Assin Fosu)",-1.37461698055267,5.77799510955811
"1693","Birim North ( New Abirem)",-1.02167463302612,6.22278738021851
"1694","Edina/Komenda/Eguafo",-1.43741977214813,5.14079332351685
"1695","Kpando",0.267385125160217,6.89685153961182
"1696","Sunyani",-2.3274233341217,7.34467792510986
"1697","Suhum/Kraboa/Coaltar",-0.474989742040634,5.94451522827148
"1698","Ho Municipal",0.526142239570618,6.71760702133179
"1699","Amansie East (Bekwai)",-1.37072885036469,6.38336086273193
"1700","Asutifi (Kenyasi)",-2.51506805419922,7.02809381484985
"1701","Wenchi",-1.94484198093414,7.67761468887329
"1702","Jomoro (Half Assini)",-2.80322027206421,5.06950759887695
"1703","South Tongu (Sogakope)",0.645589470863342,5.96053743362427
"1704","Amansie East (Bekwai)",-1.37072885036469,6.38336086273193
"1705","Sekyere East (Effiduase)",-0.844235956668854,7.21082878112793
"1706","Sunyani",-2.3274233341217,7.34467792510986
"1707","Jaman (Drobo)",-2.7593035697937,7.68309593200684
"1708","Akatsi",0.842700481414795,6.20688915252686
"1709","Asante Akim South (Juaso)",-1.08829259872437,6.53297996520996
"1710","Abura/Asebu/Kwamankese (Abura Dunkwa)",-1.19708836078644,5.13000059127808
"1711","Techiman",-1.94484198093414,7.67761468887329
"1712","Kintampo",-1.54442632198334,8.37111854553223
"1713","Agona Swedru",-0.755242526531219,5.61735343933105
"1714","South Tongu (Sogakope)",0.645589470863342,5.96053743362427
"1715","New Juaben (Koforidua)",-0.297512322664261,6.1126127243042
"1716","Fanteakwa (Begoro)",-0.356094092130661,6.43607091903687
"1717","Kwahu South (Mpraeso)",-0.635528683662415,6.61922645568848
"1718","Wenchi",-1.94484198093414,7.67761468887329
"1719","Tano (Bechem)",-2.02141523361206,7.18365907669067
"1720","Asuogyaman (Senchi Ferry)",0.0883282497525215,6.1892294883728
"1721","West Gonja (Damongo)",-1.70040583610535,9.50565147399902
"1722","Jomoro (Half Assini)",-2.80322027206421,5.06950759887695
"1723","Kpando",0.267385125160217,6.89685153961182
"1724","Juaboso Bia (Juaboso)",-2.92668342590332,6.35921287536621
"1725","Wenchi",-1.94484198093414,7.67761468887329
"1726","Nzema East (Axim)",-2.31180214881897,5.14122581481934
"1727","Fanteakwa (Begoro)",-0.356094092130661,6.43607091903687
"1728","Nkoranza",-1.51597356796265,7.66436910629272
"1729","Juaboso Bia (Juaboso)",-2.92668342590332,6.35921287536621
"1730","Kwahu South (Mpraeso)",-0.635528683662415,6.61922645568848
"1731","Dangme West (Dodowa)",0.512386500835419,5.78625059127808
"1732","Ketu (Denu)",1.03270864486694,6.11122751235962
"1733","Techiman",-1.94484198093414,7.67761468887329
"1734","Ketu (Denu)",1.03270864486694,6.11122751235962
"1735","Keta",0.853055775165558,5.90746402740479
"1736","Amansie West (Manso-Nkwanta)",-1.8933699131012,6.43694496154785
"1737","Amansie West (Manso-Nkwanta)",-1.8933699131012,6.43694496154785
"1738","Kwabre (Mamponteng)",-1.54142010211945,6.80677843093872
